Gene stable ID	CDS Length	Transcript count
ENSG00000101825	8487	1
ENSG00000100253	696	4
ENSG00000100253	858	4
ENSG00000100253	813	4
ENSG00000100253	798	4
ENSG00000184786	597	2
ENSG00000184786		2
ENSG00000250827		1
ENSG00000113319	3714	6
ENSG00000113319	3456	6
ENSG00000113319	1695	6
ENSG00000113319		6
ENSG00000279030		1
ENSG00000213487		1
ENSG00000261421		1
ENSG00000228459		6
ENSG00000261047		1
ENSG00000118420	1170	8
ENSG00000118420	111	8
ENSG00000118420		8
ENSG00000118420	855	8
ENSG00000118420	369	8
ENSG00000118420	551	8
ENSG00000118420	114	8
ENSG00000261590		1
ENSG00000260255		1
ENSG00000270864		1
ENSG00000237671	354	1
ENSG00000261815		1
ENSG00000260744		1
ENSG00000261210	261	5
ENSG00000261210	411	5
ENSG00000261210	198	5
ENSG00000261210	561	5
ENSG00000261210		5
ENSG00000227488	354	1
ENSG00000258588	2529	1
ENSG00000261092		1
ENSG00000260341		1
ENSG00000236362	354	2
ENSG00000261178		1
ENSG00000102970	285	2
ENSG00000216649	354	1
ENSG00000230189		1
ENSG00000259940		1
ENSG00000249912		1
ENSG00000211734	343	1
ENSG00000260012		1
ENSG00000260600		1
ENSG00000135519	465	5
ENSG00000135519	3252	5
ENSG00000135519		5
ENSG00000164713		7
ENSG00000164713	297	7
ENSG00000164713	378	7
ENSG00000164713	144	7
ENSG00000261742		8
ENSG00000132274	611	11
ENSG00000132274	1497	11
ENSG00000132274		11
ENSG00000132274	916	11
ENSG00000132274	681	11
ENSG00000132274	430	11
ENSG00000132274	192	11
ENSG00000132274	113	11
ENSG00000132274	116	11
ENSG00000215269	354	1
ENSG00000118922	1209	2
ENSG00000118922		2
ENSG00000216519		1
ENSG00000231167		1
ENSG00000283304		1
ENSG00000233342		3
ENSG00000227471	1035	4
ENSG00000227471		4
ENSG00000227471	951	4
ENSG00000261234		1
ENSG00000259575		1
ENSG00000224902	354	1
ENSG00000259419		1
ENSG00000233330		1
ENSG00000166246	1563	5
ENSG00000166246	469	5
ENSG00000166246	1614	5
ENSG00000166246		5
ENSG00000166246	411	5
ENSG00000218565		1
ENSG00000259532		1
ENSG00000258726		1
ENSG00000257065	58	1
ENSG00000287926		1
ENSG00000234160		1
ENSG00000258954		1
ENSG00000189064	351	1
ENSG00000259700		2
ENSG00000147912	2871	5
ENSG00000147912	1722	5
ENSG00000147912		5
ENSG00000147912	213	5
ENSG00000205777	354	2
ENSG00000205777	420	2
ENSG00000112303	660	16
ENSG00000112303	1563	16
ENSG00000112303	651	16
ENSG00000112303	873	16
ENSG00000112303	1404	16
ENSG00000112303	588	16
ENSG00000112303	900	16
ENSG00000112303	579	16
ENSG00000112303	360	16
ENSG00000112303	555	16
ENSG00000112303	396	16
ENSG00000112303		16
ENSG00000112303	498	16
ENSG00000112303	307	16
ENSG00000112303	303	16
ENSG00000286897		1
ENSG00000152207	1041	6
ENSG00000152207	44	6
ENSG00000239944		1
ENSG00000140398	66	24
ENSG00000140398	1173	24
ENSG00000140398	193	24
ENSG00000140398	152	24
ENSG00000140398	265	24
ENSG00000140398	119	24
ENSG00000140398		24
ENSG00000140398	459	24
ENSG00000140398	554	24
ENSG00000140398	598	24
ENSG00000140398	396	24
ENSG00000140398	464	24
ENSG00000140398	246	24
ENSG00000179144	903	1
ENSG00000100241		67
ENSG00000100241	5607	67
ENSG00000100241	1778	67
ENSG00000100241	200	67
ENSG00000100241	765	67
ENSG00000100241	5682	67
ENSG00000100241	1358	67
ENSG00000100241	801	67
ENSG00000100241	573	67
ENSG00000100241	5700	67
ENSG00000100241	5679	67
ENSG00000100241	5676	67
ENSG00000100241	975	67
ENSG00000100241	5604	67
ENSG00000100241	5601	67
ENSG00000100241	5643	67
ENSG00000100241	5595	67
ENSG00000100241	5580	67
ENSG00000100241	1278	67
ENSG00000100241	5685	67
ENSG00000100241	1134	67
ENSG00000100241	2151	67
ENSG00000100241	570	67
ENSG00000100241	5667	67
ENSG00000100241	2976	67
ENSG00000100241	1676	67
ENSG00000100241	5148	67
ENSG00000100241	1412	67
ENSG00000100241	708	67
ENSG00000100241	1232	67
ENSG00000100241	890	67
ENSG00000100241	676	67
ENSG00000100241	1531	67
ENSG00000100241	693	67
ENSG00000100241	141	67
ENSG00000100241	275	67
ENSG00000100241	143	67
ENSG00000100241	358	67
ENSG00000100241	834	67
ENSG00000100241	340	67
ENSG00000100241	402	67
ENSG00000100241	465	67
ENSG00000271382		1
ENSG00000243071		1
ENSG00000233942		1
ENSG00000228999		9
ENSG00000215274	351	1
ENSG00000161791	3084	7
ENSG00000161791		7
ENSG00000161791	2931	7
ENSG00000161791	166	7
ENSG00000224659	354	1
ENSG00000133943	456	35
ENSG00000133943	257	35
ENSG00000133943	327	35
ENSG00000133943	75	35
ENSG00000133943	1695	35
ENSG00000133943	1866	35
ENSG00000133943	157	35
ENSG00000133943	607	35
ENSG00000133943	604	35
ENSG00000133943	251	35
ENSG00000133943	1746	35
ENSG00000133943	480	35
ENSG00000133943	315	35
ENSG00000133943	114	35
ENSG00000133943		35
ENSG00000133943	285	35
ENSG00000133943	1851	35
ENSG00000133943	1295	35
ENSG00000133943	194	35
ENSG00000133943	377	35
ENSG00000133943	261	35
ENSG00000133943	1694	35
ENSG00000133943	1520	35
ENSG00000133943	827	35
ENSG00000157800	675	28
ENSG00000157800	1332	28
ENSG00000157800	1437	28
ENSG00000157800	1485	28
ENSG00000157800		28
ENSG00000157800	171	28
ENSG00000157800	486	28
ENSG00000157800	369	28
ENSG00000157800	296	28
ENSG00000157800	244	28
ENSG00000157800	452	28
ENSG00000157800	578	28
ENSG00000157800	534	28
ENSG00000157800	378	28
ENSG00000157800	165	28
ENSG00000157800	451	28
ENSG00000157800	460	28
ENSG00000157800	201	28
ENSG00000157800	44	28
ENSG00000162928	192	5
ENSG00000162928	111	5
ENSG00000162928		5
ENSG00000162928	1212	5
ENSG00000162928	165	5
ENSG00000277369		1
ENSG00000261299		1
ENSG00000165621	1014	4
ENSG00000101084	390	7
ENSG00000101084	264	7
ENSG00000101084		7
ENSG00000101084	414	7
ENSG00000101084	432	7
ENSG00000279490		1
ENSG00000285800		1
ENSG00000260347		1
ENSG00000256966		3
ENSG00000256966	195	3
ENSG00000125170	1098	18
ENSG00000125170	981	18
ENSG00000125170	738	18
ENSG00000125170	180	18
ENSG00000125170		18
ENSG00000125170	366	18
ENSG00000125170	348	18
ENSG00000125170	347	18
ENSG00000125170	340	18
ENSG00000125170	339	18
ENSG00000125170	310	18
ENSG00000125170	300	18
ENSG00000125170	236	18
ENSG00000125170	231	18
ENSG00000125170	161	18
ENSG00000232381		1
ENSG00000274274	354	1
ENSG00000181023	975	1
ENSG00000236965		1
ENSG00000175768	216	5
ENSG00000175768	156	5
ENSG00000175768	258	5
ENSG00000175768	297	5
ENSG00000175768	279	5
ENSG00000205409	942	2
ENSG00000205409	954	2
ENSG00000233563		1
ENSG00000227762		1
ENSG00000213934	444	3
ENSG00000213934		3
ENSG00000213934	93	3
ENSG00000102158	1008	13
ENSG00000102158	726	13
ENSG00000102158	939	13
ENSG00000102158	1104	13
ENSG00000102158	918	13
ENSG00000102158	906	13
ENSG00000102158	909	13
ENSG00000102158	819	13
ENSG00000102158		13
ENSG00000102158	405	13
ENSG00000247345		1
ENSG00000249835		2
ENSG00000115944	288	8
ENSG00000115944	345	8
ENSG00000115944		8
ENSG00000115944	120	8
ENSG00000115944	240	8
ENSG00000176231	918	2
ENSG00000176231	951	2
ENSG00000182170	870	1
ENSG00000249777		1
ENSG00000254310		1
ENSG00000236301		3
ENSG00000253383		1
ENSG00000269578		1
ENSG00000255872	894	1
ENSG00000212930		1
ENSG00000254432		1
ENSG00000105708	1929	1
ENSG00000236882		4
ENSG00000188243	258	13
ENSG00000188243		13
ENSG00000188243	303	13
ENSG00000188243	297	13
ENSG00000188243	120	13
ENSG00000233111		1
ENSG00000184350	939	1
ENSG00000070601	4737	3
ENSG00000070601	188	3
ENSG00000224513		1
ENSG00000104432		11
ENSG00000104432	534	11
ENSG00000104432	216	11
ENSG00000104432	402	11
ENSG00000104432	114	11
ENSG00000104432	348	11
ENSG00000104432	480	11
ENSG00000104432	213	11
ENSG00000141979	1284	1
ENSG00000236987		1
ENSG00000244687	318	23
ENSG00000244687	444	23
ENSG00000244687		23
ENSG00000244687	513	23
ENSG00000244687	312	23
ENSG00000244687	270	23
ENSG00000276951		1
ENSG00000232390		1
ENSG00000279748		1
ENSG00000273813		1
ENSG00000267629		1
ENSG00000254592		1
ENSG00000197860	915	2
ENSG00000197860	586	2
ENSG00000288065		1
ENSG00000005801	240	31
ENSG00000005801	1674	31
ENSG00000005801	1890	31
ENSG00000005801	1686	31
ENSG00000005801	1902	31
ENSG00000005801		31
ENSG00000005801	1821	31
ENSG00000005801	1833	31
ENSG00000005801	273	31
ENSG00000005801	834	31
ENSG00000005801	652	31
ENSG00000005801	159	31
ENSG00000005801	393	31
ENSG00000005801	359	31
ENSG00000005801	345	31
ENSG00000005801	243	31
ENSG00000005801	440	31
ENSG00000130299	1545	28
ENSG00000130299		28
ENSG00000130299	378	28
ENSG00000130299	1479	28
ENSG00000130299	1575	28
ENSG00000130299	1416	28
ENSG00000130299	456	28
ENSG00000130299	306	28
ENSG00000130299	135	28
ENSG00000130299	684	28
ENSG00000170264	429	7
ENSG00000170264	1805	7
ENSG00000170264	2151	7
ENSG00000170264	1983	7
ENSG00000170264		7
ENSG00000170264	228	7
ENSG00000260235		1
ENSG00000259560		3
ENSG00000182533	456	3
ENSG00000182533		3
ENSG00000246740		1
ENSG00000250662		1
ENSG00000259175		1
ENSG00000241829		1
ENSG00000169330	2751	2
ENSG00000169330	2565	2
ENSG00000271687		1
ENSG00000228650		1
ENSG00000113384	897	3
ENSG00000113384	282	3
ENSG00000113384		3
ENSG00000253836		1
ENSG00000234048		1
ENSG00000213383		1
ENSG00000251563		1
ENSG00000229756		1
ENSG00000237807		7
ENSG00000227110		10
ENSG00000201287		1
ENSG00000258773		5
ENSG00000165275	690	9
ENSG00000165275	771	9
ENSG00000165275	951	9
ENSG00000165275	219	9
ENSG00000165275	426	9
ENSG00000165275	525	9
ENSG00000165275	666	9
ENSG00000165275		9
ENSG00000268089	1899	1
ENSG00000274667		1
ENSG00000238000		1
ENSG00000259665		1
ENSG00000272130		1
ENSG00000258765		1
ENSG00000271828		1
ENSG00000164683	801	15
ENSG00000164683	144	15
ENSG00000164683	915	15
ENSG00000164683	927	15
ENSG00000164683		15
ENSG00000164683	813	15
ENSG00000164683	276	15
ENSG00000164683	558	15
ENSG00000164683	645	15
ENSG00000259229		1
ENSG00000228034		1
ENSG00000145592	294	6
ENSG00000145592		6
ENSG00000145592	225	6
ENSG00000145592	249	6
ENSG00000287387		1
ENSG00000233702		1
ENSG00000140612		10
ENSG00000140612	558	10
ENSG00000140612	495	10
ENSG00000140612	540	10
ENSG00000140612	408	10
ENSG00000140612	462	10
ENSG00000140612	492	10
ENSG00000140612	319	10
ENSG00000140612	390	10
ENSG00000226548		1
ENSG00000144635	1572	8
ENSG00000144635		8
ENSG00000144635	1224	8
ENSG00000144635	570	8
ENSG00000144635	578	8
ENSG00000233426		1
ENSG00000233845		1
ENSG00000269475		1
ENSG00000221867	595	3
ENSG00000221867	945	3
ENSG00000116039	1542	7
ENSG00000116039	930	7
ENSG00000116039	1491	7
ENSG00000116039		7
ENSG00000116039	472	7
ENSG00000220913		1
ENSG00000270506		1
ENSG00000286533		1
ENSG00000257875		1
ENSG00000257495		3
ENSG00000189127	1545	2
ENSG00000189127	51	2
ENSG00000183305	945	12
ENSG00000183305		12
ENSG00000183305	456	12
ENSG00000183305	267	12
ENSG00000183305	111	12
ENSG00000183305	360	12
ENSG00000183305	445	12
ENSG00000183305	101	12
ENSG00000071994	1035	15
ENSG00000071994		15
ENSG00000071994	666	15
ENSG00000071994	936	15
ENSG00000071994	300	15
ENSG00000071994	897	15
ENSG00000071994	108	15
ENSG00000071994	123	15
ENSG00000071994	687	15
ENSG00000071994	567	15
ENSG00000071994	588	15
ENSG00000071994	140	15
ENSG00000242850		1
ENSG00000271327		1
ENSG00000277342		1
ENSG00000166226	1608	14
ENSG00000166226		14
ENSG00000166226	1593	14
ENSG00000166226	1251	14
ENSG00000166226	1467	14
ENSG00000250273		1
ENSG00000271874		1
ENSG00000267449		1
ENSG00000249236		3
ENSG00000283517		1
ENSG00000136114	2559	3
ENSG00000136114	2400	3
ENSG00000231749		7
ENSG00000213763		1
ENSG00000169067	1131	1
ENSG00000236447		1
ENSG00000171456	1878	26
ENSG00000171456	4626	26
ENSG00000171456	258	26
ENSG00000171456	255	26
ENSG00000171456	174	26
ENSG00000171456	4443	26
ENSG00000171456	228	26
ENSG00000171456	407	26
ENSG00000171456	246	26
ENSG00000171456	4611	26
ENSG00000171456	234	26
ENSG00000171456		26
ENSG00000112874	1389	4
ENSG00000112874	1335	4
ENSG00000112874		4
ENSG00000264243		1
ENSG00000275897		1
ENSG00000240995		1
ENSG00000140859	2064	35
ENSG00000140859	2502	35
ENSG00000140859	2481	35
ENSG00000140859	589	35
ENSG00000140859	2547	35
ENSG00000140859	2175	35
ENSG00000140859	2055	35
ENSG00000140859	1497	35
ENSG00000140859		35
ENSG00000140859	840	35
ENSG00000140859	442	35
ENSG00000140859	503	35
ENSG00000140859	312	35
ENSG00000140859	210	35
ENSG00000140859	181	35
ENSG00000140859	178	35
ENSG00000140859	572	35
ENSG00000140859	264	35
ENSG00000140859	15	35
ENSG00000140859	397	35
ENSG00000140859	497	35
ENSG00000140859	464	35
ENSG00000140859	315	35
ENSG00000267250		1
ENSG00000198930	222	4
ENSG00000198930	84	4
ENSG00000198930	237	4
ENSG00000227968		1
ENSG00000231006		1
ENSG00000229532		1
ENSG00000248733		1
ENSG00000236503		1
ENSG00000239719		1
ENSG00000235629		1
ENSG00000286314		1
ENSG00000215004		1
ENSG00000141198	1041	23
ENSG00000141198		23
ENSG00000141198	1431	23
ENSG00000141198	117	23
ENSG00000141198	1398	23
ENSG00000141198	1200	23
ENSG00000141198	678	23
ENSG00000141198	981	23
ENSG00000141198	1410	23
ENSG00000141198	320	23
ENSG00000141198	192	23
ENSG00000141198	279	23
ENSG00000141198	596	23
ENSG00000141198	754	23
ENSG00000141198	366	23
ENSG00000141198	688	23
ENSG00000141198	377	23
ENSG00000213401	945	3
ENSG00000270923		1
ENSG00000199605		1
ENSG00000228242		17
ENSG00000285106		7
ENSG00000107371	282	11
ENSG00000107371	495	11
ENSG00000107371	828	11
ENSG00000107371		11
ENSG00000153071	1659	17
ENSG00000153071	2313	17
ENSG00000153071	2250	17
ENSG00000153071		17
ENSG00000153071	351	17
ENSG00000153071	227	17
ENSG00000153071	201	17
ENSG00000153071	116	17
ENSG00000136100	987	9
ENSG00000136100	975	9
ENSG00000136100	1161	9
ENSG00000136100		9
ENSG00000242599		2
ENSG00000273183		1
ENSG00000233489		1
ENSG00000231447		1
ENSG00000224469		1
ENSG00000243193		6
ENSG00000144040		22
ENSG00000144040	1023	22
ENSG00000144040	757	22
ENSG00000144040	762	22
ENSG00000144040	267	22
ENSG00000144040	469	22
ENSG00000268606	945	10
ENSG00000268606	242	10
ENSG00000268606	111	10
ENSG00000272282		1
ENSG00000287720		3
ENSG00000241258	129	7
ENSG00000241258	447	7
ENSG00000241258	426	7
ENSG00000241258	216	7
ENSG00000241258	348	7
ENSG00000241258		7
ENSG00000227498		1
ENSG00000122741	1161	5
ENSG00000122741	1680	5
ENSG00000122741		5
ENSG00000237433		1
ENSG00000224080		1
ENSG00000254266		5
ENSG00000238075		1
ENSG00000224858		1
ENSG00000258677	486	1
ENSG00000254020		1
ENSG00000253358		1
ENSG00000253964		1
ENSG00000168079	1488	4
ENSG00000168079	813	4
ENSG00000168079	1203	4
ENSG00000168079	1074	4
ENSG00000189398		1
ENSG00000166492		1
ENSG00000284605		1
ENSG00000268916		3
ENSG00000268916	384	3
ENSG00000268916	333	3
ENSG00000254757		1
ENSG00000287906		1
ENSG00000181991	357	11
ENSG00000181991	585	11
ENSG00000181991		11
ENSG00000181991	486	11
ENSG00000287312		1
ENSG00000255522		1
ENSG00000232454		1
ENSG00000237226		1
ENSG00000226055		1
ENSG00000217557		1
ENSG00000286051		1
ENSG00000122696		3
ENSG00000122696	894	3
ENSG00000236822		1
ENSG00000223688		1
ENSG00000220069		1
ENSG00000287554		1
ENSG00000157103	1800	41
ENSG00000157103	376	41
ENSG00000157103	516	41
ENSG00000157103	1266	41
ENSG00000157103		41
ENSG00000157103	1440	41
ENSG00000157103	489	41
ENSG00000157103	1377	41
ENSG00000157103	555	41
ENSG00000157103	1827	41
ENSG00000157103	1143	41
ENSG00000157103	339	41
ENSG00000157103	1545	41
ENSG00000147400	519	2
ENSG00000147400		2
ENSG00000232640		1
ENSG00000255240		4
ENSG00000241921		1
ENSG00000218089		1
ENSG00000261970		1
ENSG00000213839		1
ENSG00000227706		14
ENSG00000107338	1530	1
ENSG00000106034	3081	10
ENSG00000106034	1648	10
ENSG00000106034		10
ENSG00000106034	2352	10
ENSG00000106034	183	10
ENSG00000106034	1692	10
ENSG00000106034	1003	10
ENSG00000106034	609	10
ENSG00000254877		1
ENSG00000147383	1122	3
ENSG00000147383	763	3
ENSG00000255189		1
ENSG00000254392		1
ENSG00000254786		1
ENSG00000253577		3
ENSG00000254399		1
ENSG00000251745		1
ENSG00000255151	909	1
ENSG00000267218		1
ENSG00000279453		1
ENSG00000200026		1
ENSG00000237987		1
ENSG00000252582		1
ENSG00000232197		3
ENSG00000104327		11
ENSG00000104327	786	11
ENSG00000104327	615	11
ENSG00000104327	357	11
ENSG00000104327	306	11
ENSG00000104327	9	11
ENSG00000126878	531	10
ENSG00000126878	129	10
ENSG00000126878	453	10
ENSG00000126878	429	10
ENSG00000126878	309	10
ENSG00000126878		10
ENSG00000126878	294	10
ENSG00000126878	141	10
ENSG00000126878	285	10
ENSG00000268790		7
ENSG00000268790	192	7
ENSG00000268790	222	7
ENSG00000268790	150	7
ENSG00000268790	189	7
ENSG00000189057	2115	6
ENSG00000189057		6
ENSG00000189057	488	6
ENSG00000189057	2205	6
ENSG00000285610		1
ENSG00000218776		1
ENSG00000196821	897	3
ENSG00000196821	699	3
ENSG00000196821	675	3
ENSG00000286939		1
ENSG00000230373		3
ENSG00000245571		5
ENSG00000280412		1
ENSG00000198883	1347	4
ENSG00000274800		1
ENSG00000286875		1
ENSG00000112208	636	1
ENSG00000280332		1
ENSG00000255381		1
ENSG00000286080		1
ENSG00000110042	1542	4
ENSG00000110042	1860	4
ENSG00000110042		4
ENSG00000234200		1
ENSG00000181896	174	8
ENSG00000181896	1311	8
ENSG00000181896	186	8
ENSG00000181896	951	8
ENSG00000181896		8
ENSG00000181896	442	8
ENSG00000215807		1
ENSG00000231046		1
ENSG00000147394	2073	10
ENSG00000147394	2079	10
ENSG00000147394	2070	10
ENSG00000147394	1659	10
ENSG00000147394	1893	10
ENSG00000147394	2166	10
ENSG00000147394	1407	10
ENSG00000147394	1345	10
ENSG00000147394	554	10
ENSG00000147394	984	10
ENSG00000226541		1
ENSG00000259805		1
ENSG00000213121		1
ENSG00000259317		1
ENSG00000287690		1
ENSG00000259627		1
ENSG00000259562		1
ENSG00000258725		6
ENSG00000198945	58	10
ENSG00000198945	2343	10
ENSG00000198945	489	10
ENSG00000198945	2268	10
ENSG00000198945	571	10
ENSG00000198945		10
ENSG00000105641	1932	2
ENSG00000105641		2
ENSG00000274281		1
ENSG00000278238		1
ENSG00000166831	297	2
ENSG00000166831	630	2
ENSG00000197629	2151	1
ENSG00000263999		1
ENSG00000225802		1
ENSG00000254799		1
ENSG00000136108	281	7
ENSG00000136108	1485	7
ENSG00000136108	2052	7
ENSG00000136108	2049	7
ENSG00000136108	1905	7
ENSG00000136108	291	7
ENSG00000136108		7
ENSG00000214797		1
ENSG00000252622		1
ENSG00000254704		1
ENSG00000236986		14
ENSG00000263944		1
ENSG00000235678		1
ENSG00000179104		5
ENSG00000179104	2511	5
ENSG00000179104	1914	5
ENSG00000179104	108	5
ENSG00000179104	2493	5
ENSG00000255386		1
ENSG00000213181		3
ENSG00000258256		2
ENSG00000286604		1
ENSG00000062194	1482	9
ENSG00000062194	909	9
ENSG00000062194	1422	9
ENSG00000062194	1398	9
ENSG00000062194	1443	9
ENSG00000062194		9
ENSG00000123119	1056	6
ENSG00000123119		6
ENSG00000123119	303	6
ENSG00000110002	1248	6
ENSG00000110002	2361	6
ENSG00000110002	1296	6
ENSG00000110002		6
ENSG00000246851		1
ENSG00000259170		1
ENSG00000226987		1
ENSG00000259986		3
ENSG00000126882		4
ENSG00000126882	843	4
ENSG00000126882	852	4
ENSG00000126882	759	4
ENSG00000146963	1170	10
ENSG00000146963	165	10
ENSG00000146963		10
ENSG00000146963	1179	10
ENSG00000146963	252	10
ENSG00000146963	1176	10
ENSG00000259626		1
ENSG00000214432		4
ENSG00000075292	461	27
ENSG00000075292	514	27
ENSG00000075292	2757	27
ENSG00000075292	552	27
ENSG00000075292	591	27
ENSG00000075292	294	27
ENSG00000075292	270	27
ENSG00000075292	5937	27
ENSG00000075292	187	27
ENSG00000075292		27
ENSG00000075292	88	27
ENSG00000075292	109	27
ENSG00000075292	856	27
ENSG00000075292	476	27
ENSG00000222658		1
ENSG00000149451		5
ENSG00000149451	2439	5
ENSG00000149451	2364	5
ENSG00000149451	2442	5
ENSG00000285637		2
ENSG00000074855	1746	4
ENSG00000074855	3699	4
ENSG00000074855		4
ENSG00000214121		1
ENSG00000140391	762	10
ENSG00000140391		10
ENSG00000140391	687	10
ENSG00000140391	570	10
ENSG00000140391	138	10
ENSG00000140391	495	10
ENSG00000234586		1
ENSG00000234740		1
ENSG00000223672		1
ENSG00000270547		6
ENSG00000285744		1
ENSG00000050555	4728	6
ENSG00000050555		6
ENSG00000050555	322	6
ENSG00000050555	864	6
ENSG00000050555	773	6
ENSG00000254231		3
ENSG00000270971		1
ENSG00000206228		1
ENSG00000253682		3
ENSG00000258018		2
ENSG00000260398		1
ENSG00000251867		1
ENSG00000251127		1
ENSG00000136044	1995	16
ENSG00000136044	708	16
ENSG00000136044	1866	16
ENSG00000136044		16
ENSG00000136044	324	16
ENSG00000136044	2013	16
ENSG00000136044	564	16
ENSG00000136044	120	16
ENSG00000136044	433	16
ENSG00000136044	185	16
ENSG00000253634		4
ENSG00000211752	344	1
ENSG00000172238	1065	1
ENSG00000211749	347	1
ENSG00000172399	795	1
ENSG00000254954		1
ENSG00000258223	726	2
ENSG00000269055		1
ENSG00000246792		4
ENSG00000267481		1
ENSG00000258674	822	2
ENSG00000258674		2
ENSG00000205176		2
ENSG00000254070		1
ENSG00000203413		1
ENSG00000164949	891	5
ENSG00000164949		5
ENSG00000164949	281	5
ENSG00000268620		1
ENSG00000268070		1
ENSG00000159733	579	11
ENSG00000159733	2664	11
ENSG00000159733	2574	11
ENSG00000159733	2454	11
ENSG00000159733		11
ENSG00000159733	492	11
ENSG00000159733	519	11
ENSG00000159733	864	11
ENSG00000159733	247	11
ENSG00000131558	1422	24
ENSG00000131558		24
ENSG00000131558	2925	24
ENSG00000105058	279	5
ENSG00000105058	339	5
ENSG00000105058	285	5
ENSG00000105058	324	5
ENSG00000105058	249	5
ENSG00000259609		1
ENSG00000261762		1
ENSG00000261549		1
ENSG00000259713		1
ENSG00000277135		1
ENSG00000235284		1
ENSG00000258489		5
ENSG00000231587		1
ENSG00000230289		1
ENSG00000130717	807	9
ENSG00000130717	849	9
ENSG00000130717	657	9
ENSG00000130717	606	9
ENSG00000130717	834	9
ENSG00000130717		9
ENSG00000214954	152	7
ENSG00000214954	210	7
ENSG00000214954	576	7
ENSG00000214954	1044	7
ENSG00000214954		7
ENSG00000166173	1476	5
ENSG00000166173	94	5
ENSG00000166173		5
ENSG00000166173	282	5
ENSG00000166173	235	5
ENSG00000266765		1
ENSG00000268087		1
ENSG00000242067		1
ENSG00000263317		1
ENSG00000264907		1
ENSG00000266707		1
ENSG00000205189	1740	5
ENSG00000205189	2616	5
ENSG00000205189	2544	5
ENSG00000205189	2097	5
