GeneSymbol	CDS_length
ENSG00000150054	1731
ENSG00000150093	2478
ENSG00000150201	270
ENSG00000150244	675
ENSG00000150261	960
ENSG00000150269	933
ENSG00000150275	5889
ENSG00000150281	606
ENSG00000150316	690
ENSG00000150337	1125
ENSG00000150347	3567
ENSG00000150361	2247
ENSG00000150394	2400
ENSG00000150401	780
ENSG00000150403	2034
ENSG00000150433	426
ENSG00000150455	708
ENSG00000150456	645
ENSG00000150457	3267
ENSG00000150459	519
ENSG00000150471	4743
ENSG00000150477	1805
ENSG00000150510	1749
ENSG00000150527	4239
ENSG00000150540	879
ENSG00000150551	426
ENSG00000150556	624
ENSG00000150593	1410
ENSG00000150594	1398
ENSG00000150625	837
ENSG00000150627	3969
ENSG00000150628	918
ENSG00000150630	1260
ENSG00000150636	1542
ENSG00000150637	1011
ENSG00000150656	1524
ENSG00000150667	1746
ENSG00000150672	3039
ENSG00000150676	1335
ENSG00000150681	708
ENSG00000150687	1152
ENSG00000150712	2244
ENSG00000150722	351
ENSG00000150750	867
ENSG00000150753	1626
ENSG00000150756	702
ENSG00000150760	5661
ENSG00000150764	2052
ENSG00000150768	1944
ENSG00000150773	948
ENSG00000150776	882
ENSG00000150779	297
ENSG00000150782	582
ENSG00000150783	372
ENSG00000150787	438
ENSG00000150867	1221
ENSG00000150873	489
ENSG00000150893	9510
ENSG00000150907	1968
ENSG00000150938	3111
ENSG00000150961	3099
ENSG00000150967	2301
ENSG00000150977	636
ENSG00000150990	3474
ENSG00000150991	2058
ENSG00000150995	8277
ENSG00000151005	1881
ENSG00000151006	1662
ENSG00000151012	1506
ENSG00000151014	1296
ENSG00000151023	771
ENSG00000151025	3648
ENSG00000151033	585
ENSG00000151062	3465
ENSG00000151065	1854
ENSG00000151067	6756
ENSG00000151079	1590
ENSG00000151090	1431
ENSG00000151092	1965
ENSG00000151093	1380
ENSG00000151116	1416
ENSG00000151117	723
ENSG00000151131	636
ENSG00000151135	351
ENSG00000151136	3315
ENSG00000151148	3207
ENSG00000151150	13134
ENSG00000151151	1251
ENSG00000151164	1290
ENSG00000151176	1770
ENSG00000151208	5760
ENSG00000151224	1188
ENSG00000151229	1947
ENSG00000151233	1323
ENSG00000151239	1074
ENSG00000151240	4869
ENSG00000151247	747
ENSG00000151276	4389
ENSG00000151287	684
ENSG00000151292	1368
ENSG00000151304	1290
ENSG00000151320	6960
ENSG00000151322	2817
ENSG00000151327	711
ENSG00000151332	1035
ENSG00000151338	1329
ENSG00000151348	2187
ENSG00000151353	432
ENSG00000151360	1176
ENSG00000151364	768
ENSG00000151365	441
ENSG00000151366	360
ENSG00000151376	1815
ENSG00000151379	582
ENSG00000151388	4785
ENSG00000151413	960
ENSG00000151414	909
ENSG00000151418	375
ENSG00000151422	2469
ENSG00000151445	1560
ENSG00000151458	4290
ENSG00000151461	3819
ENSG00000151465	1011
ENSG00000151466	2067
ENSG00000151468	813
ENSG00000151470	600
ENSG00000151474	3120
ENSG00000151475	948
ENSG00000151490	3651
ENSG00000151491	2520
ENSG00000151498	1248
ENSG00000151500	678
ENSG00000151502	1011
ENSG00000151503	4497
ENSG00000151532	654
ENSG00000151552	735
ENSG00000151553	2298
ENSG00000151572	3366
ENSG00000151575	1176
ENSG00000151576	1284
ENSG00000151577	1203
ENSG00000151611	1257
ENSG00000151612	4050
ENSG00000151615	1230
ENSG00000151617	1284
ENSG00000151623	2967
ENSG00000151632	972
ENSG00000151640	1719
ENSG00000151650	777
ENSG00000151651	2475
ENSG00000151655	2841
ENSG00000151657	1182
ENSG00000151665	660
ENSG00000151687	4305
ENSG00000151689	1200
ENSG00000151690	2376
ENSG00000151692	879
ENSG00000151693	3021
ENSG00000151694	2475
ENSG00000151702	1359
ENSG00000151704	1176
ENSG00000151715	828
ENSG00000151718	3651
ENSG00000151725	1257
ENSG00000151726	2097
ENSG00000151729	897
ENSG00000151743	777
ENSG00000151746	2928
ENSG00000151748	1152
ENSG00000151773	822
ENSG00000151778	255
ENSG00000151779	7116
ENSG00000151789	1188
ENSG00000151790	1221
ENSG00000151806	2010
ENSG00000151812	1566
ENSG00000151834	1536
ENSG00000151835	13767
ENSG00000151838	2487
ENSG00000151846	1896
ENSG00000151849	4017
ENSG00000151876	1164
ENSG00000151881	648
ENSG00000151882	384
ENSG00000151883	2565
ENSG00000151892	1398
ENSG00000151893	1110
ENSG00000151914	23457
ENSG00000151917	840
ENSG00000151923	1179
ENSG00000151929	1728
ENSG00000151948	1056
ENSG00000151952	3300
ENSG00000151962	1602
ENSG00000151967	783
ENSG00000152034	1023
ENSG00000152049	513
ENSG00000152056	495
ENSG00000152061	3156
ENSG00000152076	1143
ENSG00000152078	792
ENSG00000152082	657
ENSG00000152086	1353
ENSG00000152092	3885
ENSG00000152093	672
ENSG00000152102	588
ENSG00000152104	3564
ENSG00000152127	2226
ENSG00000152128	870
ENSG00000152133	858
ENSG00000152137	591
ENSG00000152147	504
ENSG00000152154	894
ENSG00000152192	1260
ENSG00000152193	2181
ENSG00000152207	1041
ENSG00000152208	3024
ENSG00000152213	591
ENSG00000152214	654
ENSG00000152217	4791
ENSG00000152219	783
ENSG00000152223	7740
ENSG00000152229	1005
ENSG00000152234	1662
ENSG00000152240	837
ENSG00000152242	1215
ENSG00000152253	675
ENSG00000152254	1068
ENSG00000152256	1371
ENSG00000152266	348
ENSG00000152270	3339
ENSG00000152284	1767
ENSG00000152291	1365
ENSG00000152292	1086
ENSG00000152315	1227
ENSG00000152332	1260
ENSG00000152348	663
ENSG00000152359	1728
ENSG00000152377	1320
ENSG00000152380	831
ENSG00000152382	1008
ENSG00000152402	2292
ENSG00000152404	2685
ENSG00000152409	2967
ENSG00000152413	1065
ENSG00000152422	1011
ENSG00000152430	1002
ENSG00000152433	1209
ENSG00000152439	1329
ENSG00000152443	1557
ENSG00000152454	1884
ENSG00000152455	1233
ENSG00000152457	2079
ENSG00000152463	957
ENSG00000152464	852
ENSG00000152465	1497
ENSG00000152467	1227
ENSG00000152475	1596
ENSG00000152484	1113
ENSG00000152492	1449
ENSG00000152495	1422
ENSG00000152503	2187
ENSG00000152518	1485
ENSG00000152520	2664
ENSG00000152527	4482
ENSG00000152556	2652
ENSG00000152558	627
ENSG00000152578	2709
ENSG00000152580	7872
ENSG00000152582	6510
ENSG00000152583	1995
ENSG00000152591	3906
ENSG00000152592	1542
ENSG00000152595	1671
ENSG00000152601	1203
ENSG00000152611	627
ENSG00000152620	1329
ENSG00000152642	1056
ENSG00000152661	1149
ENSG00000152669	1053
ENSG00000152670	2175
ENSG00000152672	1770
ENSG00000152683	1506
ENSG00000152684	1158
ENSG00000152689	2073
ENSG00000152700	597
ENSG00000152705	1197
ENSG00000152749	1323
ENSG00000152760	540
ENSG00000152763	2547
ENSG00000152766	576
ENSG00000152767	3231
ENSG00000152778	1449
ENSG00000152779	1551
ENSG00000152782	1386
ENSG00000152784	2070
ENSG00000152785	1419
ENSG00000152795	1263
ENSG00000152804	813
ENSG00000152818	10302
ENSG00000152822	3585
ENSG00000152894	4419
ENSG00000152904	903
ENSG00000152910	3936
ENSG00000152926	1452
ENSG00000152932	684
ENSG00000152936	1230
ENSG00000152939	1677
ENSG00000152942	2046
ENSG00000152944	480
ENSG00000152952	2277
ENSG00000152953	1245
ENSG00000152954	588
ENSG00000152969	2496
ENSG00000152977	1344
ENSG00000152990	3966
ENSG00000153002	1254
ENSG00000153006	468
ENSG00000153012	1638
ENSG00000153015	1419
ENSG00000153029	1026
ENSG00000153037	435
ENSG00000153044	744
ENSG00000153046	1797
ENSG00000153048	444
ENSG00000153060	1458
ENSG00000153064	2358
ENSG00000153066	2958
ENSG00000153071	2313
ENSG00000153086	1011
ENSG00000153093	1833
ENSG00000153094	597
ENSG00000153107	5835
ENSG00000153113	2376
ENSG00000153130	369
ENSG00000153132	1833
ENSG00000153140	576
ENSG00000153147	3159
ENSG00000153157	2439
ENSG00000153162	1542
ENSG00000153165	5283
ENSG00000153179	900
ENSG00000153187	2478
ENSG00000153201	9675
ENSG00000153207	6906
ENSG00000153208	3000
ENSG00000153214	1668
ENSG00000153230	945
ENSG00000153233	1974
ENSG00000153234	1797
ENSG00000153237	1803
ENSG00000153246	4392
ENSG00000153250	1221
ENSG00000153253	6003
ENSG00000153266	1380
ENSG00000153283	1758
ENSG00000153291	972
ENSG00000153292	2733
ENSG00000153294	2259
ENSG00000153303	1845
ENSG00000153310	975
ENSG00000153317	3390
ENSG00000153339	4308
ENSG00000153347	1359
ENSG00000153391	687
ENSG00000153395	1605
ENSG00000153404	4884
ENSG00000153406	900
ENSG00000153443	639
ENSG00000153446	1305
ENSG00000153485	492
ENSG00000153487	1269
ENSG00000153495	456
ENSG00000153498	588
ENSG00000153531	5904
ENSG00000153551	528
ENSG00000153558	1272
ENSG00000153560	1623
ENSG00000153561	1176
ENSG00000153563	708
ENSG00000153574	936
ENSG00000153684	1911
ENSG00000153707	5739
ENSG00000153714	687
ENSG00000153721	1668
ENSG00000153767	1320
ENSG00000153774	900
ENSG00000153786	1038
ENSG00000153789	915
ENSG00000153790	1773
ENSG00000153802	1257
ENSG00000153814	732
ENSG00000153815	2322
ENSG00000153820	5103
ENSG00000153822	1257
ENSG00000153823	753
ENSG00000153827	6207
ENSG00000153832	567
ENSG00000153879	453
ENSG00000153885	852
ENSG00000153896	1767
ENSG00000153898	1701
ENSG00000153902	1614
ENSG00000153904	858
ENSG00000153914	1875
ENSG00000153922	5133
ENSG00000153930	3891
ENSG00000153933	1704
ENSG00000153936	1071
ENSG00000153944	1026
ENSG00000153956	3312
ENSG00000153975	1737
ENSG00000153976	1221
ENSG00000153982	945
ENSG00000153989	882
ENSG00000153993	2334
ENSG00000154001	1404
ENSG00000154007	888
ENSG00000154016	654
ENSG00000154025	1839
ENSG00000154027	1689
ENSG00000154040	1482
ENSG00000154059	999
ENSG00000154065	906
ENSG00000154079	327
ENSG00000154080	1332
ENSG00000154096	497
ENSG00000154099	2178
ENSG00000154102	231
ENSG00000154114	1275
ENSG00000154118	2247
ENSG00000154122	1479
ENSG00000154124	1059
ENSG00000154127	1950
ENSG00000154133	3024
ENSG00000154134	4161
ENSG00000154143	1179
ENSG00000154144	1236
ENSG00000154146	237
ENSG00000154153	1650
ENSG00000154162	2385
ENSG00000154165	1083
ENSG00000154174	1827
ENSG00000154175	5361
ENSG00000154188	1497
ENSG00000154217	999
ENSG00000154222	2577
ENSG00000154227	1152
ENSG00000154229	2019
ENSG00000154237	6048
ENSG00000154240	2868
ENSG00000154252	1197
ENSG00000154258	4875
ENSG00000154262	4854
ENSG00000154263	4632
ENSG00000154265	4929
ENSG00000154269	2628
ENSG00000154274	945
ENSG00000154277	726
ENSG00000154305	5724
ENSG00000154309	4575
ENSG00000154310	4083
ENSG00000154319	645
ENSG00000154328	999
ENSG00000154330	1704
ENSG00000154342	1059
ENSG00000154358	26778
ENSG00000154359	2322
ENSG00000154370	1407
ENSG00000154380	2409
ENSG00000154415	3369
ENSG00000154429	813
ENSG00000154438	1428
ENSG00000154447	2667
ENSG00000154451	1761
ENSG00000154473	987
ENSG00000154478	1014
ENSG00000154479	1659
ENSG00000154485	1710
ENSG00000154493	2391
ENSG00000154511	1287
ENSG00000154518	429
ENSG00000154548	786
ENSG00000154553	1095
ENSG00000154556	3603
ENSG00000154582	408
ENSG00000154589	483
ENSG00000154611	771
ENSG00000154639	1098
ENSG00000154640	891
ENSG00000154642	894
ENSG00000154645	822
ENSG00000154646	3060
ENSG00000154654	2514
ENSG00000154655	1872
ENSG00000154678	2310
ENSG00000154710	1515
ENSG00000154719	1062
ENSG00000154721	939
ENSG00000154723	360
ENSG00000154727	1365
ENSG00000154734	2904
ENSG00000154736	2793
ENSG00000154743	1551
ENSG00000154760	2694
ENSG00000154764	1050
ENSG00000154767	2823
ENSG00000154781	1404
ENSG00000154783	4389
ENSG00000154803	1740
ENSG00000154813	249
ENSG00000154814	993
ENSG00000154822	3384
ENSG00000154832	1983
ENSG00000154839	768
ENSG00000154845	2853
ENSG00000154856	1545
ENSG00000154864	8598
ENSG00000154889	1191
ENSG00000154914	3372
ENSG00000154917	627
ENSG00000154920	1752
ENSG00000154928	3168
ENSG00000154930	2070
ENSG00000154945	1107
ENSG00000154957	1650
ENSG00000154975	987
ENSG00000154978	519
ENSG00000154997	1299
ENSG00000155011	780
ENSG00000155016	1635
ENSG00000155026	2613
ENSG00000155034	2157
ENSG00000155052	3924
ENSG00000155066	2505
ENSG00000155085	5736
ENSG00000155087	753
ENSG00000155090	1443
ENSG00000155093	3048
ENSG00000155096	1440
ENSG00000155097	1149
ENSG00000155099	774
ENSG00000155100	972
ENSG00000155111	1509
ENSG00000155115	642
ENSG00000155158	2049
ENSG00000155189	1095
ENSG00000155229	3093
ENSG00000155249	936
ENSG00000155252	1440
ENSG00000155254	522
ENSG00000155256	1251
ENSG00000155265	504
ENSG00000155269	1092
ENSG00000155275	2274
ENSG00000155287	1095
ENSG00000155304	1416
ENSG00000155307	2010
ENSG00000155313	3378
ENSG00000155324	1344
ENSG00000155329	579
ENSG00000155330	485
ENSG00000155363	3072
ENSG00000155366	600
ENSG00000155367	1518
ENSG00000155368	447
ENSG00000155380	1503
ENSG00000155393	2043
ENSG00000155428	753
ENSG00000155438	882
ENSG00000155463	1488
ENSG00000155465	1536
ENSG00000155506	3291
ENSG00000155508	879
ENSG00000155511	2751
ENSG00000155530	3393
ENSG00000155542	900
ENSG00000155545	1668
ENSG00000155561	6039
ENSG00000155592	2904
ENSG00000155621	540
ENSG00000155629	2418
ENSG00000155636	1431
ENSG00000155657	107976
ENSG00000155660	1941
ENSG00000155666	1365
ENSG00000155714	795
ENSG00000155719	3462
ENSG00000155729	1281
ENSG00000155744	1761
ENSG00000155749	1338
ENSG00000155754	5463
ENSG00000155755	1227
ENSG00000155760	1725
ENSG00000155761	6672
ENSG00000155792	1230
ENSG00000155816	5169
ENSG00000155827	2928
ENSG00000155833	1047
ENSG00000155846	3072
ENSG00000155849	2184
ENSG00000155850	2220
ENSG00000155858	1083
ENSG00000155868	702
ENSG00000155875	1425
ENSG00000155876	942
ENSG00000155886	1986
ENSG00000155890	2172
ENSG00000155893	1443
ENSG00000155897	3756
ENSG00000155903	2550
ENSG00000155906	1566
ENSG00000155918	741
ENSG00000155926	951
ENSG00000155957	858
ENSG00000155970	1593
ENSG00000155974	3387
ENSG00000155975	1194
ENSG00000155980	3120
ENSG00000156006	873
ENSG00000156011	3147
ENSG00000156017	1230
ENSG00000156026	1056
ENSG00000156030	3300
ENSG00000156042	3366
ENSG00000156049	1068
ENSG00000156050	2133
ENSG00000156052	1080
ENSG00000156076	1140
ENSG00000156096	1587
ENSG00000156097	1356
ENSG00000156103	1824
ENSG00000156110	1089
ENSG00000156113	3867
ENSG00000156127	378
ENSG00000156136	954
ENSG00000156140	3618
ENSG00000156150	1032
ENSG00000156162	2172
ENSG00000156170	1002
ENSG00000156171	801
ENSG00000156172	624
ENSG00000156194	2262
ENSG00000156206	906
ENSG00000156218	5076
ENSG00000156219	1170
ENSG00000156222	1950
ENSG00000156232	2430
ENSG00000156234	330
ENSG00000156239	645
ENSG00000156253	960
ENSG00000156256	2472
ENSG00000156261	1647
ENSG00000156265	729
ENSG00000156269	690
ENSG00000156273	2211
ENSG00000156282	675
ENSG00000156284	678
ENSG00000156299	4776
ENSG00000156304	3444
ENSG00000156345	1041
ENSG00000156374	1053
ENSG00000156381	954
ENSG00000156384	738
ENSG00000156395	3669
ENSG00000156398	969
ENSG00000156411	300
ENSG00000156413	1095
ENSG00000156414	4149
ENSG00000156427	624
ENSG00000156453	3714
ENSG00000156463	2190
ENSG00000156466	1368
ENSG00000156467	486
ENSG00000156469	1254
ENSG00000156471	1422
ENSG00000156475	1530
ENSG00000156482	348
ENSG00000156486	1434
ENSG00000156502	2361
ENSG00000156508	1389
ENSG00000156509	2127
ENSG00000156510	2754
ENSG00000156515	2766
ENSG00000156521	1701
ENSG00000156535	4338
ENSG00000156564	2370
ENSG00000156574	1044
ENSG00000156575	678
ENSG00000156587	462
ENSG00000156599	2148
ENSG00000156603	735
ENSG00000156639	684
ENSG00000156642	1197
ENSG00000156650	6222
ENSG00000156671	1437
ENSG00000156675	3852
ENSG00000156687	2877
ENSG00000156689	885
ENSG00000156711	1098
ENSG00000156735	1374
ENSG00000156738	894
ENSG00000156787	3201
ENSG00000156795	618
ENSG00000156802	4173
ENSG00000156804	1068
ENSG00000156831	744
ENSG00000156853	1503
ENSG00000156858	1758
ENSG00000156860	2943
ENSG00000156869	1881
ENSG00000156873	1233
ENSG00000156875	1473
ENSG00000156876	1974
ENSG00000156885	294
ENSG00000156886	3486
ENSG00000156928	705
ENSG00000156931	4287
ENSG00000156958	1377
ENSG00000156959	744
ENSG00000156966	1206
ENSG00000156968	591
ENSG00000156970	3195
ENSG00000156973	453
ENSG00000156976	1227
ENSG00000156983	3762
ENSG00000156990	1056
ENSG00000157005	351
ENSG00000157014	2286
ENSG00000157017	354
ENSG00000157020	1107
ENSG00000157036	1107
ENSG00000157045	933
ENSG00000157060	1962
ENSG00000157064	924
ENSG00000157077	4278
ENSG00000157087	3732
ENSG00000157093	441
ENSG00000157103	1827
ENSG00000157106	10986
ENSG00000157107	2433
ENSG00000157110	675
ENSG00000157111	975
ENSG00000157119	1866
ENSG00000157131	1755
ENSG00000157150	675
ENSG00000157152	1749
ENSG00000157168	2142
ENSG00000157181	1365
ENSG00000157184	2013
ENSG00000157191	822
ENSG00000157193	2892
ENSG00000157211	1623
ENSG00000157212	3210
ENSG00000157214	1473
ENSG00000157216	1167
ENSG00000157219	1074
ENSG00000157224	735
ENSG00000157227	1749
ENSG00000157240	1944
ENSG00000157259	810
ENSG00000157303	768
ENSG00000157315	723
ENSG00000157322	1368
ENSG00000157326	837
ENSG00000157330	585
ENSG00000157335	1368
ENSG00000157343	1104
ENSG00000157349	1455
ENSG00000157350	1053
ENSG00000157353	3273
ENSG00000157368	729
ENSG00000157379	942
ENSG00000157388	6546
ENSG00000157404	2934
ENSG00000157423	15366
ENSG00000157426	3297
ENSG00000157429	1377
ENSG00000157445	3276
ENSG00000157450	3012
ENSG00000157456	1197
ENSG00000157470	1107
ENSG00000157483	3327
ENSG00000157500	2130
ENSG00000157510	2307
ENSG00000157538	894
ENSG00000157540	2292
ENSG00000157542	1272
ENSG00000157551	1128
ENSG00000157554	1461
ENSG00000157557	1515
ENSG00000157570	814
ENSG00000157578	2013
ENSG00000157593	1299
ENSG00000157601	1989
ENSG00000157613	1560
ENSG00000157617	2091
ENSG00000157637	3360
ENSG00000157653	1386
ENSG00000157654	3312
ENSG00000157657	2865
ENSG00000157680	3237
ENSG00000157693	1032
ENSG00000157703	1479
ENSG00000157734	582
ENSG00000157741	4044
ENSG00000157764	2424
ENSG00000157765	2073
ENSG00000157766	7707
ENSG00000157778	369
ENSG00000157782	1113
ENSG00000157796	4029
ENSG00000157800	1485
ENSG00000157823	618
ENSG00000157827	3279
ENSG00000157833	2625
ENSG00000157837	1155
ENSG00000157851	1695
ENSG00000157856	2223
ENSG00000157869	666
ENSG00000157870	741
ENSG00000157873	852
ENSG00000157881	2322
ENSG00000157884	558
ENSG00000157890	3423
ENSG00000157895	882
ENSG00000157911	1041
ENSG00000157916	591
ENSG00000157927	3228
ENSG00000157933	2187
ENSG00000157954	1365
ENSG00000157978	927
ENSG00000157985	3210
ENSG00000157992	723
ENSG00000157999	1257
ENSG00000158006	1179
ENSG00000158008	2031
ENSG00000158014	1119
ENSG00000158019	1248
ENSG00000158022	1062
ENSG00000158023	3450
ENSG00000158042	528
ENSG00000158050	945
ENSG00000158055	1881
ENSG00000158062	1563
ENSG00000158077	3282
ENSG00000158079	2427
ENSG00000158089	1674
ENSG00000158092	1134
ENSG00000158104	1182
ENSG00000158106	2013
ENSG00000158109	819
ENSG00000158113	1971
ENSG00000158122	681
ENSG00000158125	4002
ENSG00000158156	1188
ENSG00000158158	2328
ENSG00000158161	1722
ENSG00000158163	2304
ENSG00000158169	1677
ENSG00000158186	627
ENSG00000158195	1497
ENSG00000158201	1230
ENSG00000158220	2661
ENSG00000158234	642
ENSG00000158246	1278
ENSG00000158258	2868
ENSG00000158270	2229
ENSG00000158286	1905
ENSG00000158292	1830
ENSG00000158296	1809
ENSG00000158315	912
ENSG00000158321	3780
ENSG00000158373	381
ENSG00000158402	1422
ENSG00000158406	312
ENSG00000158411	750
ENSG00000158417	3663
ENSG00000158428	1164
ENSG00000158435	1533
ENSG00000158445	2577
ENSG00000158457	852
ENSG00000158458	2577
ENSG00000158467	1836
ENSG00000158470	1167
ENSG00000158473	1008
ENSG00000158477	984
ENSG00000158480	1563
ENSG00000158481	1002
ENSG00000158485	1002
ENSG00000158486	12393
ENSG00000158488	1167
ENSG00000158497	126
ENSG00000158516	1260
ENSG00000158517	1173
ENSG00000158525	1311
ENSG00000158528	4125
ENSG00000158545	2934
ENSG00000158552	774
ENSG00000158553	3108
ENSG00000158555	1818
ENSG00000158560	1938
ENSG00000158604	684
ENSG00000158615	2142
ENSG00000158623	2616
ENSG00000158636	4014
ENSG00000158669	1371
ENSG00000158683	8586
ENSG00000158691	1836
ENSG00000158710	663
ENSG00000158711	1296
ENSG00000158714	858
ENSG00000158715	1662
ENSG00000158716	453
ENSG00000158717	714
ENSG00000158747	651
ENSG00000158748	1323
ENSG00000158764	978
ENSG00000158769	900
ENSG00000158773	933
ENSG00000158786	636
ENSG00000158792	1275
ENSG00000158793	984
ENSG00000158796	1047
ENSG00000158805	1845
ENSG00000158806	645
ENSG00000158815	651
ENSG00000158816	3663
ENSG00000158825	441
ENSG00000158828	1746
ENSG00000158850	1182
ENSG00000158856	1218
ENSG00000158859	2514
ENSG00000158863	2232
ENSG00000158864	1455
ENSG00000158865	2028
ENSG00000158869	339
ENSG00000158874	402
ENSG00000158882	927
ENSG00000158887	939
ENSG00000158901	726
ENSG00000158941	2772
ENSG00000158955	1074
ENSG00000158966	3825
ENSG00000158985	255
ENSG00000158987	4830
ENSG00000159023	2595
ENSG00000159055	702
ENSG00000159063	1683
ENSG00000159069	1701
ENSG00000159079	873
ENSG00000159082	4839
ENSG00000159086	2754
ENSG00000159110	1548
ENSG00000159111	816
ENSG00000159128	1071
ENSG00000159131	3033
ENSG00000159140	7281
ENSG00000159147	1701
ENSG00000159164	2229
ENSG00000159166	1596
ENSG00000159167	744
ENSG00000159173	564
ENSG00000159176	582
ENSG00000159182	174
ENSG00000159184	855
ENSG00000159189	738
ENSG00000159197	372
ENSG00000159199	411
ENSG00000159200	834
ENSG00000159202	1065
ENSG00000159208	1158
ENSG00000159210	777
ENSG00000159212	2115
ENSG00000159214	924
ENSG00000159216	1443
ENSG00000159217	1734
ENSG00000159224	462
ENSG00000159228	834
